Id,tot_area,gar_adj_area,yr_built,yr_remod,qual,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RM,Func_Maj,Func_Min,Func_Mod,Func_Sev,SalePrice
1218,2200.0,144.08706949182798,1960,1960,4,0,0,0,0,0,0,0,0,0,0,141000
2547,2496.0,198.581538081686,1964,1964,6,0,0,0,0,0,0,0,0,0,0,167000
197,2288.0,68.14653930010805,1942,1950,5,0,0,0,0,0,1,0,1,0,0,132000
2091,2352.0,332.0468043737959,1990,1991,7,0,0,0,0,0,0,0,0,0,0,179900
87,1782.0,79.50429585012606,1967,1967,5,0,0,0,0,0,0,0,0,0,0,122000
690,2090.0,121.91982803154676,1963,1963,6,0,0,0,0,0,0,0,0,0,0,127000
2364,2906.0,250.7669190194314,2002,2002,6,0,0,0,0,1,0,0,0,0,0,190000
2050,2872.0,162.41591866525752,1964,1980,5,0,0,0,0,0,0,0,1,0,0,158450
769,1984.0,221.6724146028123,1963,1999,5,0,0,0,0,0,0,0,1,0,0,175000
348,3492.0,350.0576880602744,2006,2007,9,0,0,0,0,0,0,0,0,0,0,377500
200,2464.0,136.2930786002161,1930,1950,5,0,0,0,0,0,1,0,0,0,0,138400
2759,3468.0,304.7995700788669,2005,2005,7,0,0,0,0,0,0,0,0,0,0,260000
1700,3952.0,419.33031762365323,2006,2007,8,0,0,0,0,0,0,0,0,0,0,440000
876,2424.0,264.6214449321072,2001,2001,7,0,0,0,0,0,0,0,0,0,0,178000
2536,2104.0,133.00344876168737,1968,1968,5,0,0,0,0,0,0,0,0,0,0,138500
1821,2114.0,163.55169432025932,1962,1962,5,0,0,0,0,0,0,0,0,0,0,132000
2743,2609.0,82.44483333693734,1953,1953,6,0,0,0,0,0,0,0,0,0,0,149900
1329,2340.0,116.37801766647645,1945,1950,7,0,0,0,0,0,1,0,0,0,0,108000
1451,1848.0,79.50429585012606,1975,1975,5,0,0,0,0,0,0,0,0,0,0,110000
936,1790.0,213.35969905520682,1980,1980,6,0,0,0,0,0,1,0,0,0,0,124000
1948,1764.0,0.0,1956,1956,4,0,0,0,0,0,0,0,0,0,0,103200
1839,2704.0,215.20696917689693,2006,2007,7,0,0,1,0,0,0,0,0,0,0,194000
2057,1896.0,138.54525912675768,1968,1968,5,0,0,0,0,0,0,0,0,0,0,108000
558,1728.0,203.19971338591125,1961,1961,5,0,0,0,0,0,0,0,0,0,0,122000
2731,2130.0,229.19172133383972,1980,1981,7,0,0,0,0,0,0,0,0,0,0,148400
791,2552.0,161.63613564788395,1958,1958,5,0,0,0,0,0,0,0,0,1,0,60000
1421,3228.0,246.61056124562867,1994,1994,7,0,0,0,0,0,0,0,0,0,0,226500
2881,960.0,87.45472543513866,1949,1950,2,0,1,0,0,0,0,0,0,0,0,35311
2820,1988.0,0.0,1975,1975,6,0,0,0,0,0,0,0,0,0,0,127500
1609,1753.0,223.51968472450238,1984,1984,5,0,0,0,0,0,0,0,0,0,0,137500
1495,2146.0,250.30510148900888,1977,1977,6,0,0,0,0,0,0,0,0,0,0,147000
2388,3569.0,391.1970573231435,2004,2005,8,0,0,0,0,0,0,0,0,0,0,309000
938,4168.0,254.46145926281162,1971,2009,7,0,0,0,0,0,0,0,1,0,0,315000
1194,1824.0,163.55169432025932,1965,2008,5,0,0,0,0,0,0,0,0,0,0,147000
2429,3087.0,299.2577597137966,2006,2006,8,0,0,0,0,0,0,0,0,0,0,264561
1937,1744.0,162.41591866525752,1955,1955,5,0,0,0,0,0,0,0,1,0,0,130000
1847,2281.0,124.93532205019808,2000,2000,6,0,0,1,0,0,0,0,0,0,0,177000
1550,1980.0,0.0,1930,1950,5,0,0,0,0,0,1,0,0,0,0,119000
2705,2146.0,69.85020278261075,2004,2004,7,0,0,0,0,0,0,0,0,0,0,157000
2713,2210.0,155.1706902219686,1968,1968,5,0,0,0,0,0,0,0,0,0,0,158000
1938,2730.0,99.94825764015847,1955,1955,4,0,0,0,0,0,0,0,0,0,0,115000
1819,1788.0,87.45472543513866,1977,1977,5,0,0,0,0,0,0,0,0,0,0,120750
23,2488.0,306.18502267013446,2000,2000,7,0,0,1,0,0,0,0,0,0,0,216000
2289,1638.0,132.07981370084232,1970,1970,4,0,0,0,0,0,1,0,0,0,0,75000
1156,2860.0,223.51968472450238,1974,1974,6,0,0,0,0,0,0,0,0,0,0,192000
2717,2000.0,174.9094508702773,1978,1978,6,0,0,0,0,0,0,0,0,0,0,160500
2101,2988.0,387.9267255549215,2006,2007,7,0,0,0,0,0,0,0,0,0,0,279500
1377,2056.0,124.93532205019808,1963,1963,5,0,0,0,0,0,0,0,0,0,0,148000
1381,1984.0,135.77435394422253,1967,2005,5,0,0,0,0,0,0,0,0,0,0,145000
2502,3858.0,367.6067542163304,1993,1993,8,0,0,0,0,0,0,0,0,0,0,310000
2609,2229.0,135.77435394422253,1963,1963,6,0,0,0,0,0,0,0,0,0,0,165000
505,4077.0,328.3522641304157,1994,2005,8,0,0,0,0,0,0,0,0,0,0,402000
1126,2984.0,432.26120847548395,2005,2005,7,0,0,1,0,0,0,0,0,0,0,250000
2914,1260.0,0.0,1970,1970,4,0,0,0,0,0,1,0,0,0,0,73000
393,2688.0,0.0,1974,1974,5,0,0,0,0,0,0,0,0,0,0,136000
2405,3125.0,256.77054691492424,2005,2005,9,0,0,0,0,0,0,0,0,0,0,282500
67,3190.0,406.3994267718225,2005,2006,8,0,0,0,0,0,0,0,0,0,0,221500
2227,3360.0,290.0214091053461,1995,1996,4,0,0,0,0,0,0,0,0,0,0,170000
669,2080.0,221.6724146028123,1967,1967,6,0,0,0,0,0,0,0,1,0,0,163000
1772,3849.0,347.28678287773926,1995,1995,8,0,0,0,0,0,0,0,0,0,0,290000
1775,3863.0,430.8757558842164,1996,1997,8,0,0,0,0,0,0,0,0,0,0,330000
403,1470.0,74.96119323011885,1973,1973,6,0,0,0,0,0,1,0,0,0,0,111000
2792,2595.0,244.76329112393856,1999,1999,6,0,0,0,0,0,0,0,0,0,0,214000
1247,2304.0,180.58832914528634,1953,1953,5,0,0,0,0,0,0,0,0,0,0,137500
384,2810.0,268.31598517548736,2003,2003,7,0,0,1,0,0,0,0,0,0,0,240900
91,2673.0,260.4650871583044,1992,1992,7,0,0,0,0,0,0,0,0,0,0,190000
863,3180.0,568.497379950129,2002,2002,7,0,0,0,0,0,0,0,0,0,0,250000
1857,2874.0,243.8396560630935,1976,2004,5,0,0,0,0,0,0,0,0,0,0,218000
1870,3223.0,218.4396918898546,1993,1993,7,0,0,0,0,0,0,0,0,0,0,255000
2318,3340.0,318.65409599154265,2006,2006,7,0,0,0,0,0,0,0,0,0,0,240000
2100,4280.0,412.8648721977379,2006,2007,8,0,0,0,0,0,0,0,0,0,0,360000
1213,2484.0,231.83240027210786,1965,1999,5,0,0,0,0,0,0,0,0,0,0,179900
2046,4684.0,0.0,1946,1994,5,0,0,0,0,0,0,1,0,0,0,200500
710,1568.0,0.0,1910,1950,3,0,0,0,0,0,1,0,0,0,0,37900
2268,2579.0,217.51605682900956,2001,2001,8,0,0,0,0,0,0,0,0,0,0,180500
816,3955.0,464.2280564471457,2000,2000,7,0,0,0,0,0,0,0,0,0,0,269500
1616,2580.0,245.13505907513914,2003,2003,7,0,0,0,0,0,0,0,0,0,0,225000
2233,1935.0,204.43961790032415,1940,1950,6,0,0,0,0,0,1,0,0,0,0,141000
439,3482.0,428.10485070168124,2008,2008,9,0,0,0,0,0,0,0,0,0,0,335000
260,2052.0,142.2397993701379,1977,2004,5,0,0,0,0,0,0,0,0,0,0,150000
2523,3684.0,412.8648721977379,1981,1987,9,0,0,0,0,0,0,0,0,0,0,385000
627,2754.0,224.44331978534746,1965,1990,7,0,0,0,0,0,0,0,0,0,0,205000
251,2395.0,291.8686792270362,2006,2006,7,0,0,0,0,0,0,0,0,0,0,206000
2163,2844.0,289.097774044501,2004,2004,7,0,0,0,0,0,0,0,0,0,0,179600
2819,2056.0,112.44178984517828,1951,1951,4,0,0,0,0,0,0,0,0,0,0,102000
1025,2252.0,249.38146642816383,1977,1977,5,0,0,0,0,0,0,0,0,0,0,175000
2592,2399.0,413.78850725858297,1956,2001,5,0,0,0,0,0,0,0,1,0,0,159000
1491,2254.0,136.2930786002161,1976,1976,6,0,0,0,0,0,0,0,0,0,0,135000
2742,2849.0,150.09069738732083,1954,1972,6,0,0,0,0,0,0,0,0,0,0,136900
2497,2148.0,133.00344876168737,1961,1994,5,0,0,0,0,0,0,0,0,0,0,135000
495,3617.0,395.3158060416819,1999,1999,8,0,0,0,0,0,0,0,0,0,0,337000
2528,3708.0,285.8650513315433,1968,1984,6,0,0,0,0,0,0,0,0,0,0,250000
1033,3576.0,363.4503964425277,1996,1996,8,0,0,0,0,0,0,0,0,0,0,306000
764,2400.0,0.0,1987,1988,5,0,0,0,0,0,0,0,0,0,0,179000
1165,2081.0,153.3297134252431,2007,2007,7,0,0,1,0,0,0,0,0,0,0,146000
2037,3318.0,204.43961790032415,1915,1950,6,0,0,0,0,0,1,0,0,0,0,161000
113,3220.0,221.6724146028123,1977,2001,6,0,0,0,0,0,0,0,0,0,0,205000
1572,2778.0,236.4505755763331,1986,1986,7,0,0,0,0,0,0,0,0,0,0,241500
2052,2058.0,120.53437544027918,1961,1961,4,0,0,0,0,0,0,0,0,0,0,118500
2702,2414.0,163.04595153265603,1958,1958,5,0,0,0,0,0,0,0,1,0,0,130000
1981,1880.0,107.61474331142063,1940,1950,5,0,0,0,0,0,1,0,0,0,0,130000
2335,4548.0,339.89770239097885,2006,2006,10,0,0,0,0,0,0,0,0,0,0,535000
563,1824.0,116.37801766647645,1962,1962,5,0,0,0,0,0,0,0,0,0,0,123000
1502,1152.0,0.0,1955,1955,4,0,0,0,0,0,0,0,0,0,0,82000
1310,2074.0,81.77584716012966,1920,1965,7,0,0,0,0,0,1,0,0,0,0,132000
2598,2146.0,92.56571588264676,1921,1968,5,0,0,0,0,0,0,0,0,0,0,108480
2715,2634.0,236.4505755763331,1967,1967,5,0,0,0,0,0,0,0,0,0,0,165000
1810,2947.0,261.3887222191495,2006,2006,7,0,0,0,0,0,0,0,0,0,0,181000
778,2326.0,177.33793168224983,1961,1961,5,0,0,0,0,0,0,0,0,0,0,165000
339,2343.0,126.99982086619454,1969,1969,5,0,0,0,0,0,0,0,0,0,0,161000
2460,3008.0,235.52694051548806,2006,2006,8,0,0,0,0,0,0,0,0,0,0,199000
320,2711.0,288.7272058390784,2002,2003,7,0,0,0,0,0,0,0,0,0,0,214900
2461,2556.0,269.70143776675496,2006,2006,8,0,0,1,0,0,0,0,0,0,0,198600
2449,3404.0,237.7753459851234,1998,1998,8,0,0,0,0,0,0,0,0,0,0,258000
817,3955.0,464.2280564471457,2000,2000,7,0,0,0,0,0,0,0,0,0,0,269500
1096,2121.0,186.11246476027782,2002,2002,7,0,0,0,0,0,0,0,0,0,0,176000
1893,2604.0,142.70161690056042,1964,1991,6,0,0,0,0,0,0,0,1,0,0,158000
479,1827.0,298.35144603371435,2002,2002,8,0,0,0,0,0,0,0,0,0,0,184100
1657,2845.0,435.9557487188642,1971,1971,6,0,0,0,0,0,0,0,0,0,0,170000
937,2554.0,283.6320198536829,1986,1986,6,0,0,0,0,0,0,0,0,0,0,208000
879,1696.0,193.96336277746076,2003,2003,6,0,0,0,0,0,1,0,0,0,0,140000
945,3244.0,222.59604966365734,2007,2008,8,0,0,0,0,0,1,0,0,0,0,230000
1010,2674.0,213.35969905520682,1989,1989,8,0,0,0,0,0,0,0,0,0,0,188500
2861,2618.0,189.34518747323548,1940,1950,5,0,0,0,0,0,0,0,0,0,0,194000
1245,2208.0,177.33793168224983,1956,1958,5,0,0,0,0,0,0,0,0,0,0,133000
854,1814.0,158.40341293492628,1978,1978,5,0,0,0,0,0,0,0,0,0,0,140000
1437,2434.0,245.68692618478363,2000,2000,7,0,0,0,0,0,0,0,0,0,0,207500
586,3572.0,237.8360281676007,1967,1997,6,0,0,0,0,0,0,0,0,0,0,256900
1947,1769.0,68.14653930010805,1940,1950,5,0,0,0,0,0,0,0,0,0,0,109000
815,1513.0,184.72701216901024,1979,1979,5,0,0,0,0,0,0,0,0,0,0,113722
831,2996.0,389.7739956766116,2005,2006,8,0,0,0,0,0,0,0,0,0,0,237000
1919,2106.0,238.75127043688923,1963,1963,5,0,0,0,0,0,0,0,0,0,0,142100
2306,2471.0,208.74152375098157,1954,1954,6,0,0,0,0,0,0,0,0,0,0,149900
430,4040.0,413.78850725858297,2008,2008,9,0,0,0,0,0,0,0,0,0,0,404000
2618,3886.0,203.6615309163338,1962,1998,7,0,0,0,0,0,0,0,0,0,0,277500
245,2473.0,219.82514448112218,1985,1985,6,0,0,0,0,0,0,0,0,0,0,178000
462,2648.0,253.99964173238908,2006,2006,8,0,0,0,0,0,0,0,0,0,0,254000
182,1510.0,72.10110359516189,1923,1970,2,0,0,0,0,0,1,0,0,0,0,12789
1625,2490.0,185.65064722985528,1995,1996,7,0,0,0,0,0,0,0,0,0,0,176000
2381,3845.0,387.9267255549215,2006,2006,9,0,0,0,0,0,0,0,0,0,0,342643
1827,1778.0,133.00344876168737,1967,1967,5,0,0,0,0,0,0,0,0,0,0,125500
1580,2990.0,202.2760783250662,1989,1989,6,0,0,0,0,0,0,0,0,0,0,150000
1803,3158.0,274.3196130709802,2007,2007,8,0,0,1,0,0,0,0,0,0,0,261329
1132,2160.0,0.0,2004,2005,7,0,0,0,0,0,0,0,0,0,0,141000
1941,2752.0,129.30890851830716,1953,1953,4,0,0,0,0,0,0,0,1,0,0,153000
1742,2516.0,299.2577597137966,2006,2007,7,0,0,0,0,0,0,0,0,0,0,172500
2026,2094.0,109.03446288017287,1915,2003,6,0,0,0,0,0,0,0,0,0,0,153575
2245,1838.0,61.33188537009724,1930,2007,5,0,1,0,0,0,0,0,0,0,0,124900
1691,4242.0,338.05043226928876,2006,2007,9,0,0,0,0,0,0,0,0,0,0,415298
725,2452.0,19.134523646408347,1920,1950,6,0,0,0,0,0,1,0,0,0,0,119000
1787,3176.0,380.99946259858365,2006,2006,8,0,0,0,0,0,0,0,0,0,0,227000
1216,2106.0,144.08706949182798,1959,2006,5,0,0,0,0,0,0,0,0,0,0,145500
2654,984.0,18.48746246029792,1921,1950,3,0,0,0,0,0,1,0,0,0,0,61500
2310,3702.0,233.67967039379795,1969,1969,7,0,0,0,0,0,0,0,0,0,0,192100
761,2101.0,87.45472543513866,1915,1965,6,0,0,0,0,0,1,0,0,0,0,116000
1884,1726.0,121.91982803154676,1958,1958,6,0,0,0,0,0,0,0,0,0,0,145000
449,4904.0,409.17033195435766,2003,2003,9,0,0,0,0,0,0,0,0,0,0,445000
856,2080.0,137.42885425521789,1977,2008,5,0,0,0,0,0,0,0,0,0,0,150500
11,2418.0,203.19971338591125,1993,1994,6,0,0,0,0,0,0,0,0,0,0,175900
389,2232.0,243.8396560630935,1974,1974,6,0,0,0,0,0,0,0,0,0,0,167900
2415,2742.0,373.64697226233676,2006,2006,7,0,0,0,0,0,0,0,0,0,0,219210
77,2900.0,213.35969905520682,1992,1992,6,0,0,0,0,0,0,0,0,0,0,189000
1238,2352.0,134.85071888337748,1957,1957,5,0,0,0,0,0,0,0,0,0,0,136500
223,1756.0,118.12066812018728,1966,2008,5,0,0,0,0,0,0,0,0,0,0,137900
723,2044.0,79.50429585012606,1910,2006,5,0,0,0,0,0,1,1,0,0,0,85000
2562,4272.0,149.9223864602377,1951,1951,5,0,0,0,0,0,0,0,0,1,0,137900
995,2530.0,217.9778743594321,1998,1998,6,0,0,0,0,0,0,0,0,0,0,195500
287,2453.0,61.33188537009724,1915,1950,6,0,0,0,0,0,0,0,0,0,0,128000
1152,1728.0,119.25644377518908,1961,2007,5,0,0,0,0,0,0,0,0,0,0,135000
1449,2152.0,163.55169432025932,1975,1975,5,0,0,0,0,0,0,0,0,0,0,143195
1330,1677.0,87.45472543513866,1930,1960,5,0,0,0,0,0,1,0,0,0,0,79500
1134,2498.0,220.74877954196722,2003,2004,7,0,0,0,0,0,0,0,0,0,0,192500
706,2096.0,87.45472543513866,1950,1970,5,0,0,0,0,0,1,0,0,0,0,129500
1617,2378.0,211.1671525058358,1995,1996,6,0,0,0,0,0,0,0,0,0,0,168000
1339,2081.0,68.14653930010805,1939,1950,6,0,0,0,0,0,1,0,0,0,0,105000
1664,1962.0,163.55169432025932,1971,1971,6,0,0,0,0,0,0,0,0,0,0,143250
1433,2198.0,162.55977070872902,1995,2006,5,0,0,0,0,0,0,0,0,0,0,144000
75,3058.0,213.82151658562935,1994,2002,7,0,0,0,0,0,0,0,0,0,0,205000
2255,1996.0,243.8396560630935,1974,1974,6,0,0,0,0,0,0,0,0,0,0,143000
1170,2838.0,271.54870788844505,2001,2001,9,0,0,1,0,0,0,0,0,0,0,290000
45,4694.0,378.69037494647097,2009,2010,9,0,0,0,0,0,0,0,0,0,0,611657
836,2080.0,163.55169432025932,1996,1996,5,0,0,0,0,0,0,0,0,0,0,152000
8,2560.0,233.67967039379795,1992,1992,8,0,0,0,0,0,0,0,0,0,0,191500
1704,3616.0,482.3442732841075,2004,2005,8,0,0,0,0,0,0,0,0,0,0,317000
2068,1982.0,103.44712681464574,1940,1998,7,0,0,0,0,0,0,0,0,0,0,165250
1488,2184.0,121.91982803154676,1966,1966,5,0,0,0,0,0,0,0,0,0,0,123000
1391,2176.0,286.7886863923884,1956,1956,6,0,0,0,0,0,0,0,0,0,0,185000
2633,2090.0,149.9223864602377,1962,1962,7,0,0,0,0,0,0,0,0,0,0,120000
1872,2186.0,223.51968472450238,1966,1966,6,0,0,0,0,0,0,0,0,0,0,158500
1138,2438.0,240.1451158197133,2004,2004,6,0,0,0,0,0,0,0,0,0,0,173000
1899,1224.0,99.29698336558023,1962,1962,4,0,0,0,0,0,0,0,0,0,0,101800
915,1695.0,163.55169432025932,1936,2007,7,0,0,0,0,0,0,0,0,0,0,155000
660,2132.0,74.96119323011885,1925,1950,5,0,0,0,0,0,0,0,0,0,0,125000
2004,968.0,89.47291749025001,1956,1956,4,0,0,0,0,0,1,0,0,0,0,104500
443,3686.0,340.8213374518239,2004,2005,9,0,0,0,0,0,0,0,0,0,0,350000
2627,1040.0,113.57756550018007,1950,1950,3,0,0,0,0,0,0,0,0,0,0,93500
1438,2663.0,271.54870788844505,1999,1999,7,0,0,0,0,0,0,0,0,0,0,193000
1525,3143.0,190.81031004030254,1922,1994,6,0,0,0,0,0,0,0,1,0,0,191000
2644,1626.0,24.95807432140219,1930,2005,6,0,0,0,0,0,1,0,0,0,0,110000
866,3171.0,300.6159731383346,2001,2001,8,0,0,0,0,0,0,0,0,0,0,261500
620,2100.0,156.09432528281366,1956,1956,5,0,0,0,0,0,0,0,0,0,0,128900
2451,5233.0,442.88301167520206,1993,1994,9,0,0,0,0,0,0,0,0,0,0,584500
2186,1812.0,114.53074754478635,1954,1954,4,0,0,0,0,0,0,0,0,0,0,111000
2025,2066.0,163.55169432025932,1926,1950,5,0,0,0,0,0,0,0,0,0,0,90000
1916,3401.0,128.09740711230697,1965,1979,6,0,0,0,0,0,0,0,0,0,1,129000
1542,2936.0,262.364176305416,1954,2006,6,0,0,0,0,0,0,0,0,0,0,224000
1163,1800.0,136.2930786002161,2005,2005,6,0,0,1,0,0,0,0,0,0,0,165000
205,1986.0,51.10990447508104,1920,1993,6,0,0,0,0,0,1,0,0,0,0,122000
2261,3110.0,231.83240027210786,2006,2007,8,0,0,0,0,0,0,0,0,0,0,267300
423,5066.0,464.2280564471457,2008,2009,9,0,0,0,0,0,0,0,0,0,0,485000
2687,4081.0,163.55169432025932,1962,1962,6,0,0,0,0,0,1,0,0,0,0,220000
1436,2635.0,277.09051825351537,1997,1997,6,0,0,0,0,0,0,0,0,0,0,215700
444,3672.0,398.0867112242171,2004,2005,8,0,0,0,0,0,0,0,0,0,0,280000
1067,3178.0,338.05043226928876,2003,2004,8,0,0,0,0,0,0,0,0,0,0,284000
2290,1260.0,0.0,1970,1970,4,0,0,0,0,0,1,0,0,0,0,84500
168,2790.0,203.19971338591125,1963,1984,6,0,0,0,0,0,0,0,1,0,0,192000
2643,1506.0,18.48746246029792,1930,1950,7,0,0,0,0,0,1,0,0,0,0,105000
2802,3696.0,223.51968472450238,2004,2005,7,0,0,0,0,0,0,0,0,0,0,216837
1224,2792.0,207.81788869013653,1960,1960,5,0,0,0,0,0,0,0,0,0,0,141500
1382,1788.0,207.81788869013653,1967,2003,5,0,0,0,0,0,0,0,0,0,0,130000
853,2080.0,0.0,1978,1978,5,0,0,0,0,0,0,0,0,0,0,124000
2237,2687.0,136.2930786002161,1923,1999,5,0,0,0,0,0,1,0,0,0,0,150909
2585,2016.0,129.30890851830716,1952,2003,5,0,0,0,0,0,0,0,0,0,0,139500
2193,1728.0,149.9223864602377,1955,1955,4,0,0,0,0,0,0,0,0,0,0,79275
2262,2960.0,217.9778743594321,2006,2006,8,0,0,0,0,0,0,0,0,0,0,265900
1528,1558.0,14.789969968238335,1930,1950,6,0,0,0,0,0,0,0,0,0,0,91000
370,3056.0,261.850539749572,1977,1977,5,0,0,0,0,0,0,0,0,0,0,185000
2629,2300.0,138.54525912675768,1959,1959,5,0,0,0,0,0,0,0,0,0,0,141000
1703,3734.0,206.71116921032774,2007,2008,8,0,0,0,0,0,0,0,0,0,0,260116
793,1344.0,108.06530211887099,1941,1950,4,0,0,0,0,0,0,0,0,0,0,113000
1429,2912.0,374.53401717266826,1995,1995,8,0,0,0,0,0,0,0,0,0,0,225000
648,1586.0,68.14653930010805,1945,1950,5,0,0,0,0,0,0,0,0,0,0,113000
279,2104.0,99.94825764015847,1975,1975,6,0,0,0,0,0,0,0,0,0,0,125200
1705,3018.0,444.97957605787377,2007,2007,8,0,0,0,0,0,0,0,0,0,0,319500
1257,2471.0,133.00344876168737,1945,1950,5,0,0,0,0,0,0,0,0,0,0,140000
2894,3282.0,239.22148075886827,1958,1958,6,0,0,0,0,0,0,0,0,0,0,250764
1062,3036.0,371.3824451577166,2007,2007,8,0,0,0,0,0,0,0,0,0,0,250000
1729,2304.0,184.72701216901024,2005,2006,6,0,0,0,0,0,0,0,0,0,0,176000
1925,3052.0,214.2833341160519,1957,1969,6,0,0,0,0,0,0,0,0,0,0,174850
415,2352.0,124.93532205019808,1978,1978,6,0,0,0,0,0,0,0,0,0,0,147000
78,1836.0,121.91982803154676,1979,1979,6,0,0,0,0,0,0,0,0,0,0,99500
428,4055.0,399.0103462850621,2009,2009,9,0,0,0,0,0,0,0,0,0,0,398800
1756,2600.0,212.43606399436177,1999,2000,6,0,0,0,0,0,0,0,0,0,0,175000
1280,1650.0,161.63613564788395,1954,1954,5,0,0,0,0,0,0,0,0,0,0,109500
1928,3314.0,223.51968472450238,1970,1970,6,0,0,0,0,0,0,0,0,0,0,163500
2671,1576.0,0.0,1941,1950,4,0,0,0,0,0,0,0,0,0,0,100000
2501,4160.0,410.09396701520274,1992,1993,8,0,0,0,0,0,0,0,0,0,0,334000
225,1728.0,79.50429585012606,1968,1968,5,0,0,0,0,0,0,0,0,0,0,137250
2317,3854.0,266.00689752337473,2005,2006,7,0,0,0,0,0,0,0,0,0,0,320000
160,2350.0,163.55169432025932,1959,2006,5,0,0,0,0,0,0,0,0,0,0,162000
100,2948.0,223.51968472450238,2009,2009,7,0,0,1,0,0,0,0,0,0,0,222000
482,2040.0,181.49428945605257,2003,2003,7,0,0,0,0,0,0,0,0,0,0,178000
177,1592.0,110.83620730140615,1940,1992,5,0,0,0,0,0,1,0,0,0,0,119000
1971,2676.0,121.91982803154676,1962,1962,5,0,0,0,0,0,0,0,0,0,0,169500
484,3208.0,313.63700398990085,2000,2000,7,0,0,0,0,0,0,0,0,0,0,236000
1561,3244.0,242.45420347182593,2007,2008,8,0,0,0,0,0,1,0,0,0,0,294464
992,3064.0,266.00689752337473,1969,1969,6,0,0,0,0,0,0,0,0,0,0,206900
73,3040.0,349.86943766382444,2004,2004,7,0,0,0,0,0,0,0,0,0,0,233000
2646,2064.0,79.50429585012606,1924,1950,6,0,0,0,0,0,1,0,0,0,0,108000
994,2150.0,237.7753459851234,1995,1996,6,0,0,0,0,0,0,0,0,0,0,165000
2138,2080.0,212.39004748533674,1977,1977,5,0,0,0,0,0,0,0,0,0,0,134900
2013,1768.0,68.14653930010805,1939,1950,5,0,0,0,0,0,1,0,0,0,0,113000
2126,2194.0,111.75984236225119,1996,1996,5,0,0,0,0,0,0,0,0,0,0,147900
898,1728.0,0.0,1922,1950,5,0,0,0,0,0,0,0,0,0,0,99900
1048,2311.0,212.43606399436177,1975,1975,6,0,0,0,0,0,0,0,0,0,0,143000
2676,1992.0,149.9223864602377,1934,1950,6,0,0,0,0,0,1,0,0,0,0,114500
2498,1853.0,133.00344876168737,1967,1967,5,0,0,0,0,0,0,0,0,0,0,129200
1560,3252.0,222.59604966365734,2008,2008,8,0,0,0,0,0,1,0,0,0,0,392500
296,3492.0,116.37801766647645,1941,2006,7,0,0,0,0,0,0,0,0,0,0,266500
354,1766.0,224.18818335740207,1998,1998,7,0,0,0,0,0,0,0,0,0,0,177500
970,2016.0,177.33793168224983,1968,1968,5,0,0,0,0,0,0,0,0,0,0,139500
884,2004.0,249.0979815082245,2007,2007,6,0,0,0,0,0,0,0,0,0,0,170000
1894,2999.0,248.9196488977413,1964,1997,6,0,0,0,0,0,0,0,0,0,0,224500
450,3482.0,413.27619659319066,2003,2004,8,0,0,0,0,0,0,0,0,0,0,290000
2031,2858.0,68.14653930010805,1931,1950,7,0,0,0,0,0,1,0,0,0,0,169500
949,3420.0,253.99964173238908,2004,2005,7,0,0,0,0,0,0,0,0,0,0,240000
1907,2228.0,133.00344876168737,1955,1955,5,0,0,0,0,0,0,0,0,0,0,144000
1906,2793.0,249.38146642816383,1964,1978,6,0,0,0,0,0,0,0,0,0,0,165000
549,2664.0,250.30510148900888,1990,1991,6,0,0,0,0,0,0,0,0,0,0,145000
243,2548.0,143.1077325302269,1964,1964,5,0,0,0,0,0,0,0,0,0,0,114000
1697,3908.0,413.32668972816043,2006,2006,8,0,0,0,0,0,0,0,0,0,0,395000
2365,1617.0,124.93532205019808,1973,1973,6,0,0,0,0,0,1,0,0,0,0,105500
310,2965.0,342.2067900430915,1998,1999,8,0,0,0,0,0,0,0,0,0,0,254900
1961,2102.0,164.86885836084164,1950,1950,5,0,0,0,0,0,0,0,1,0,0,102000
849,2784.0,287.25050392281094,2001,2001,7,0,0,0,0,0,0,0,0,0,0,230000
2018,2452.0,16.638716214268126,1920,2004,5,0,0,0,0,0,1,0,0,0,0,137500
1328,2151.0,81.77584716012966,1928,1983,5,0,0,0,0,0,0,0,0,0,0,138000
801,1858.0,266.00689752337473,1983,1983,6,0,0,0,0,0,0,0,1,0,0,156500
400,1728.0,131.46603206645844,1970,1970,4,0,0,0,0,0,0,0,0,0,0,124500
1650,2777.0,246.61056124562867,1977,1977,7,0,0,0,0,0,0,0,0,0,0,190000
1084,2532.0,179.18520180393995,2007,2007,7,0,0,0,0,0,0,0,0,0,0,159895
1522,3213.0,351.5678329922896,1921,1998,5,0,0,0,0,0,0,0,0,0,0,189000
2496,1824.0,0.0,1964,1964,5,0,0,0,0,0,0,0,0,0,0,124000
220,2784.0,149.9223864602377,1957,1996,5,0,0,0,0,0,0,0,0,1,0,121500
1254,3648.0,137.42885425521789,1957,1957,5,0,0,0,0,0,0,0,0,0,0,146000
1443,2751.0,289.097774044501,2000,2001,7,0,0,0,0,0,0,0,0,0,0,235000
2885,3240.0,242.45420347182593,2004,2005,8,0,0,0,0,0,1,0,0,0,0,300000
2920,1638.0,0.0,1970,1970,4,0,0,0,0,0,1,0,0,0,0,90500
